date,time,unit,temperature,condition,species,Type,quadrat,loggertype,datetime
7/24/22,22:51:00,C,15.5,Green,SAPE,Green SAPE,Q2,iButton,7/24/22 22:51
7/24/22,22:51:00,C,16,Green,SAPE,Green SAPE,Q4,iButton,7/24/22 22:51
7/24/22,22:51:00,C,15,Green,SAPE,Green SAPE,Q5,iButton,7/24/22 22:51
7/24/22,22:51:00,C,14,Green,STSA,Green STSA,Q1,iButton,7/24/22 22:51
7/24/22,22:51:00,C,15.5,Green,STSA,Green STSA,Q2,iButton,7/24/22 22:51
7/24/22,22:51:00,C,15,Green,STSA,Green STSA,Q3,iButton,7/24/22 22:51
7/24/22,22:51:00,C,15.5,Green,STSA,Green STSA,Q4,iButton,7/24/22 22:51
7/24/22,22:51:00,C,16,Green,STSA,Green STSA,Q6,iButton,7/24/22 22:51
7/24/22,22:51:00,C,15.5,Green,STSA,Green STSA,Q7,iButton,7/24/22 22:51
7/24/22,22:52:00,C,15.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/24/22 22:52
7/24/22,22:52:00,C,15.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/24/22 22:52
7/24/22,22:52:00,C,16,Brown,STSA,Brown STSA,Q1,iButton,7/24/22 22:52
7/24/22,22:52:00,C,16,Brown,STSA,Brown STSA,Q4,iButton,7/24/22 22:52
7/24/22,22:52:00,C,15,Brown,STSA,Brown STSA,Q7,iButton,7/24/22 22:52
7/24/22,22:52:00,C,14.5,Brown,STSA,Brown STSA,Q9,iButton,7/24/22 22:52
7/24/22,22:52:00,C,16,Green,SAPE,Green SAPE,Q1,iButton,7/24/22 22:52
7/24/22,22:52:00,C,15.5,Green,SAPE,Green SAPE,Q3,iButton,7/24/22 22:52
7/24/22,22:52:00,C,16,Green,SAPE,Green SAPE,Q6,iButton,7/24/22 22:52
7/24/22,22:52:00,C,15,Green,SAPE,Green SAPE,Q7,iButton,7/24/22 22:52
7/24/22,22:52:00,C,16,Green,SAPE,Green SAPE,Q9,iButton,7/24/22 22:52
7/24/22,22:52:00,C,15,Green,STSA,Green STSA,Q5,iButton,7/24/22 22:52
7/24/22,22:52:00,C,14.5,Green,STSA,Green STSA,Q9,iButton,7/24/22 22:52
7/24/22,22:53:00,C,14,Brown,SAPE,Brown SAPE,Q1,iButton,7/24/22 22:53
7/24/22,22:53:00,C,15.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/24/22 22:53
7/24/22,22:53:00,C,15.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/24/22 22:53
7/24/22,22:53:00,C,17,Brown,SAPE,Brown SAPE,Q4,iButton,7/24/22 22:53
7/24/22,22:53:00,C,14.5,Brown,SAPE,Brown SAPE,Q7,iButton,7/24/22 22:53
7/24/22,22:53:00,C,16,Brown,SAPE,Brown SAPE,Q9,iButton,7/24/22 22:53
7/24/22,22:53:00,C,15.5,Brown,STSA,Brown STSA,Q2,iButton,7/24/22 22:53
7/24/22,22:53:00,C,16,Brown,STSA,Brown STSA,Q3,iButton,7/24/22 22:53
7/24/22,22:53:00,C,15,Brown,STSA,Brown STSA,Q5,iButton,7/24/22 22:53
7/24/22,22:53:00,C,15.5,Brown,STSA,Brown STSA,Q6,iButton,7/24/22 22:53
7/24/22,22:53:00,C,15.5,Green,SAPE,Green SAPE,Q2,iButton,7/24/22 22:53
7/24/22,22:53:00,C,16,Green,SAPE,Green SAPE,Q4,iButton,7/24/22 22:53
7/24/22,22:53:00,C,15,Green,SAPE,Green SAPE,Q5,iButton,7/24/22 22:53
7/24/22,22:53:00,C,14,Green,STSA,Green STSA,Q1,iButton,7/24/22 22:53
7/24/22,22:53:00,C,15.5,Green,STSA,Green STSA,Q2,iButton,7/24/22 22:53
7/24/22,22:53:00,C,15,Green,STSA,Green STSA,Q3,iButton,7/24/22 22:53
7/24/22,22:53:00,C,15.5,Green,STSA,Green STSA,Q4,iButton,7/24/22 22:53
7/24/22,22:53:00,C,16,Green,STSA,Green STSA,Q6,iButton,7/24/22 22:53
7/24/22,22:53:00,C,15.5,Green,STSA,Green STSA,Q7,iButton,7/24/22 22:53
7/24/22,22:54:00,C,15.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/24/22 22:54
7/24/22,22:54:00,C,15.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/24/22 22:54
7/24/22,22:54:00,C,16,Brown,STSA,Brown STSA,Q1,iButton,7/24/22 22:54
7/24/22,22:54:00,C,16,Brown,STSA,Brown STSA,Q4,iButton,7/24/22 22:54
7/24/22,22:54:00,C,15.5,Brown,STSA,Brown STSA,Q7,iButton,7/24/22 22:54
7/24/22,22:54:00,C,14.5,Brown,STSA,Brown STSA,Q9,iButton,7/24/22 22:54
7/24/22,22:54:00,C,16,Green,SAPE,Green SAPE,Q1,iButton,7/24/22 22:54
7/24/22,22:54:00,C,15,Green,SAPE,Green SAPE,Q3,iButton,7/24/22 22:54
7/24/22,22:54:00,C,15.5,Green,SAPE,Green SAPE,Q6,iButton,7/24/22 22:54
7/24/22,22:54:00,C,15,Green,SAPE,Green SAPE,Q7,iButton,7/24/22 22:54
7/24/22,22:54:00,C,16,Green,SAPE,Green SAPE,Q9,iButton,7/24/22 22:54
7/24/22,22:54:00,C,15,Green,STSA,Green STSA,Q5,iButton,7/24/22 22:54
7/24/22,22:54:00,C,14.5,Green,STSA,Green STSA,Q9,iButton,7/24/22 22:54
7/24/22,22:55:00,C,14,Brown,SAPE,Brown SAPE,Q1,iButton,7/24/22 22:55
7/24/22,22:55:00,C,15.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/24/22 22:55
7/24/22,22:55:00,C,16,Brown,SAPE,Brown SAPE,Q3,iButton,7/24/22 22:55
7/24/22,22:55:00,C,17,Brown,SAPE,Brown SAPE,Q4,iButton,7/24/22 22:55
7/24/22,22:55:00,C,14.5,Brown,SAPE,Brown SAPE,Q7,iButton,7/24/22 22:55
7/24/22,22:55:00,C,16,Brown,SAPE,Brown SAPE,Q9,iButton,7/24/22 22:55
7/24/22,22:55:00,C,15.5,Brown,STSA,Brown STSA,Q2,iButton,7/24/22 22:55
7/24/22,22:55:00,C,16,Brown,STSA,Brown STSA,Q3,iButton,7/24/22 22:55
7/24/22,22:55:00,C,15,Brown,STSA,Brown STSA,Q5,iButton,7/24/22 22:55
7/24/22,22:55:00,C,15.5,Brown,STSA,Brown STSA,Q6,iButton,7/24/22 22:55
7/24/22,22:55:00,C,15.5,Green,SAPE,Green SAPE,Q2,iButton,7/24/22 22:55
7/24/22,22:55:00,C,16,Green,SAPE,Green SAPE,Q4,iButton,7/24/22 22:55
7/24/22,22:55:00,C,15,Green,SAPE,Green SAPE,Q5,iButton,7/24/22 22:55
7/24/22,22:55:00,C,14,Green,STSA,Green STSA,Q1,iButton,7/24/22 22:55
7/24/22,22:55:00,C,15.5,Green,STSA,Green STSA,Q2,iButton,7/24/22 22:55
7/24/22,22:55:00,C,15,Green,STSA,Green STSA,Q3,iButton,7/24/22 22:55
7/24/22,22:55:00,C,15.5,Green,STSA,Green STSA,Q4,iButton,7/24/22 22:55
7/24/22,22:55:00,C,15.5,Green,STSA,Green STSA,Q6,iButton,7/24/22 22:55
7/24/22,22:55:00,C,15,Green,STSA,Green STSA,Q7,iButton,7/24/22 22:55
7/24/22,22:56:00,C,15.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/24/22 22:56
7/24/22,22:56:00,C,15.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/24/22 22:56
7/24/22,22:56:00,C,16,Brown,STSA,Brown STSA,Q1,iButton,7/24/22 22:56
7/24/22,22:56:00,C,16,Brown,STSA,Brown STSA,Q4,iButton,7/24/22 22:56
7/24/22,22:56:00,C,15,Brown,STSA,Brown STSA,Q7,iButton,7/24/22 22:56
7/24/22,22:56:00,C,14.5,Brown,STSA,Brown STSA,Q9,iButton,7/24/22 22:56
7/24/22,22:56:00,C,16,Green,SAPE,Green SAPE,Q1,iButton,7/24/22 22:56
7/24/22,22:56:00,C,15,Green,SAPE,Green SAPE,Q3,iButton,7/24/22 22:56
7/24/22,22:56:00,C,15.5,Green,SAPE,Green SAPE,Q6,iButton,7/24/22 22:56
7/24/22,22:56:00,C,15,Green,SAPE,Green SAPE,Q7,iButton,7/24/22 22:56
7/24/22,22:56:00,C,16,Green,SAPE,Green SAPE,Q9,iButton,7/24/22 22:56
7/24/22,22:56:00,C,15,Green,STSA,Green STSA,Q5,iButton,7/24/22 22:56
7/24/22,22:56:00,C,14.5,Green,STSA,Green STSA,Q9,iButton,7/24/22 22:56
7/24/22,22:57:00,C,14,Brown,SAPE,Brown SAPE,Q1,iButton,7/24/22 22:57
7/24/22,22:57:00,C,15.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/24/22 22:57
7/24/22,22:57:00,C,16,Brown,SAPE,Brown SAPE,Q3,iButton,7/24/22 22:57
7/24/22,22:57:00,C,17,Brown,SAPE,Brown SAPE,Q4,iButton,7/24/22 22:57
7/24/22,22:57:00,C,14.5,Brown,SAPE,Brown SAPE,Q7,iButton,7/24/22 22:57
7/24/22,22:57:00,C,16,Brown,SAPE,Brown SAPE,Q9,iButton,7/24/22 22:57
7/24/22,22:57:00,C,15.5,Brown,STSA,Brown STSA,Q2,iButton,7/24/22 22:57
7/24/22,22:57:00,C,15.5,Brown,STSA,Brown STSA,Q3,iButton,7/24/22 22:57
7/24/22,22:57:00,C,15,Brown,STSA,Brown STSA,Q5,iButton,7/24/22 22:57
7/24/22,22:57:00,C,15.5,Brown,STSA,Brown STSA,Q6,iButton,7/24/22 22:57
7/24/22,22:57:00,C,15.5,Green,SAPE,Green SAPE,Q2,iButton,7/24/22 22:57
7/24/22,22:57:00,C,16,Green,SAPE,Green SAPE,Q4,iButton,7/24/22 22:57
7/24/22,22:57:00,C,15,Green,SAPE,Green SAPE,Q5,iButton,7/24/22 22:57
7/24/22,22:57:00,C,14,Green,STSA,Green STSA,Q1,iButton,7/24/22 22:57
7/24/22,22:57:00,C,15.5,Green,STSA,Green STSA,Q2,iButton,7/24/22 22:57
7/24/22,22:57:00,C,15,Green,STSA,Green STSA,Q3,iButton,7/24/22 22:57
7/24/22,22:57:00,C,15.5,Green,STSA,Green STSA,Q4,iButton,7/24/22 22:57
7/24/22,22:57:00,C,15.5,Green,STSA,Green STSA,Q6,iButton,7/24/22 22:57
7/24/22,22:57:00,C,15,Green,STSA,Green STSA,Q7,iButton,7/24/22 22:57
7/24/22,22:58:00,C,15.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/24/22 22:58
7/24/22,22:58:00,C,15.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/24/22 22:58
7/24/22,22:58:00,C,16,Brown,STSA,Brown STSA,Q1,iButton,7/24/22 22:58
7/24/22,22:58:00,C,16,Brown,STSA,Brown STSA,Q4,iButton,7/24/22 22:58
7/24/22,22:58:00,C,15,Brown,STSA,Brown STSA,Q7,iButton,7/24/22 22:58
7/24/22,22:58:00,C,14.5,Brown,STSA,Brown STSA,Q9,iButton,7/24/22 22:58
7/24/22,22:58:00,C,16,Green,SAPE,Green SAPE,Q1,iButton,7/24/22 22:58
7/24/22,22:58:00,C,15.5,Green,SAPE,Green SAPE,Q3,iButton,7/24/22 22:58
7/24/22,22:58:00,C,15.5,Green,SAPE,Green SAPE,Q6,iButton,7/24/22 22:58
7/24/22,22:58:00,C,15,Green,SAPE,Green SAPE,Q7,iButton,7/24/22 22:58
7/24/22,22:58:00,C,16,Green,SAPE,Green SAPE,Q9,iButton,7/24/22 22:58
7/24/22,22:58:00,C,15,Green,STSA,Green STSA,Q5,iButton,7/24/22 22:58
7/24/22,22:58:00,C,14.5,Green,STSA,Green STSA,Q9,iButton,7/24/22 22:58
7/24/22,22:59:00,C,14,Brown,SAPE,Brown SAPE,Q1,iButton,7/24/22 22:59
7/24/22,22:59:00,C,15.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/24/22 22:59
7/24/22,22:59:00,C,15.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/24/22 22:59
7/24/22,22:59:00,C,17,Brown,SAPE,Brown SAPE,Q4,iButton,7/24/22 22:59
7/24/22,22:59:00,C,14.5,Brown,SAPE,Brown SAPE,Q7,iButton,7/24/22 22:59
7/24/22,22:59:00,C,16,Brown,SAPE,Brown SAPE,Q9,iButton,7/24/22 22:59
7/24/22,22:59:00,C,15.5,Brown,STSA,Brown STSA,Q2,iButton,7/24/22 22:59
7/24/22,22:59:00,C,15.5,Brown,STSA,Brown STSA,Q3,iButton,7/24/22 22:59
7/24/22,22:59:00,C,15,Brown,STSA,Brown STSA,Q5,iButton,7/24/22 22:59
7/24/22,22:59:00,C,15.5,Brown,STSA,Brown STSA,Q6,iButton,7/24/22 22:59
7/24/22,22:59:00,C,15.5,Green,SAPE,Green SAPE,Q2,iButton,7/24/22 22:59
7/24/22,22:59:00,C,16,Green,SAPE,Green SAPE,Q4,iButton,7/24/22 22:59
7/24/22,22:59:00,C,15,Green,SAPE,Green SAPE,Q5,iButton,7/24/22 22:59
7/24/22,22:59:00,C,14,Green,STSA,Green STSA,Q1,iButton,7/24/22 22:59
7/24/22,22:59:00,C,15.5,Green,STSA,Green STSA,Q2,iButton,7/24/22 22:59
7/24/22,22:59:00,C,15,Green,STSA,Green STSA,Q3,iButton,7/24/22 22:59
7/24/22,22:59:00,C,15.5,Green,STSA,Green STSA,Q4,iButton,7/24/22 22:59
7/24/22,22:59:00,C,15.5,Green,STSA,Green STSA,Q6,iButton,7/24/22 22:59
7/24/22,22:59:00,C,15,Green,STSA,Green STSA,Q7,iButton,7/24/22 22:59
7/24/22,23:00:00,C,15.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/24/22 23:00
7/24/22,23:00:00,C,15.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/24/22 23:00
7/24/22,23:00:00,C,16,Brown,STSA,Brown STSA,Q1,iButton,7/24/22 23:00
7/24/22,23:00:00,C,16,Brown,STSA,Brown STSA,Q4,iButton,7/24/22 23:00
7/24/22,23:00:00,C,15,Brown,STSA,Brown STSA,Q7,iButton,7/24/22 23:00
7/24/22,23:00:00,C,14.5,Brown,STSA,Brown STSA,Q9,iButton,7/24/22 23:00
7/24/22,23:00:00,C,16,Green,SAPE,Green SAPE,Q1,iButton,7/24/22 23:00
7/24/22,23:00:00,C,15,Green,SAPE,Green SAPE,Q3,iButton,7/24/22 23:00
7/24/22,23:00:00,C,15.5,Green,SAPE,Green SAPE,Q6,iButton,7/24/22 23:00
7/24/22,23:00:00,C,15,Green,SAPE,Green SAPE,Q7,iButton,7/24/22 23:00
7/24/22,23:00:00,C,16,Green,SAPE,Green SAPE,Q9,iButton,7/24/22 23:00
7/24/22,23:00:00,C,15,Green,STSA,Green STSA,Q5,iButton,7/24/22 23:00
7/24/22,23:00:00,C,14.5,Green,STSA,Green STSA,Q9,iButton,7/24/22 23:00
7/24/22,23:01:00,C,14,Brown,SAPE,Brown SAPE,Q1,iButton,7/24/22 23:01
7/24/22,23:01:00,C,15.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/24/22 23:01
7/24/22,23:01:00,C,15.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/24/22 23:01
7/24/22,23:01:00,C,17,Brown,SAPE,Brown SAPE,Q4,iButton,7/24/22 23:01
7/24/22,23:01:00,C,14.5,Brown,SAPE,Brown SAPE,Q7,iButton,7/24/22 23:01
7/24/22,23:01:00,C,16,Brown,SAPE,Brown SAPE,Q9,iButton,7/24/22 23:01
7/24/22,23:01:00,C,15.5,Brown,STSA,Brown STSA,Q2,iButton,7/24/22 23:01
7/24/22,23:01:00,C,15.5,Brown,STSA,Brown STSA,Q3,iButton,7/24/22 23:01
7/24/22,23:01:00,C,15,Brown,STSA,Brown STSA,Q5,iButton,7/24/22 23:01
7/24/22,23:01:00,C,15.5,Brown,STSA,Brown STSA,Q6,iButton,7/24/22 23:01
7/24/22,23:01:00,C,15.5,Green,SAPE,Green SAPE,Q2,iButton,7/24/22 23:01
7/24/22,23:01:00,C,16,Green,SAPE,Green SAPE,Q4,iButton,7/24/22 23:01
7/24/22,23:01:00,C,15,Green,SAPE,Green SAPE,Q5,iButton,7/24/22 23:01
7/24/22,23:01:00,C,14,Green,STSA,Green STSA,Q1,iButton,7/24/22 23:01
7/24/22,23:01:00,C,15.5,Green,STSA,Green STSA,Q2,iButton,7/24/22 23:01
7/24/22,23:01:00,C,15,Green,STSA,Green STSA,Q3,iButton,7/24/22 23:01
7/24/22,23:01:00,C,15.5,Green,STSA,Green STSA,Q4,iButton,7/24/22 23:01
7/24/22,23:01:00,C,15.5,Green,STSA,Green STSA,Q6,iButton,7/24/22 23:01
7/24/22,23:01:00,C,15,Green,STSA,Green STSA,Q7,iButton,7/24/22 23:01
7/24/22,23:02:00,C,15.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/24/22 23:02
7/24/22,23:02:00,C,15.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/24/22 23:02
7/24/22,23:02:00,C,16,Brown,STSA,Brown STSA,Q1,iButton,7/24/22 23:02
7/24/22,23:02:00,C,16,Brown,STSA,Brown STSA,Q4,iButton,7/24/22 23:02
7/24/22,23:02:00,C,15.5,Brown,STSA,Brown STSA,Q7,iButton,7/24/22 23:02
7/24/22,23:02:00,C,14.5,Brown,STSA,Brown STSA,Q9,iButton,7/24/22 23:02
7/24/22,23:02:00,C,16,Green,SAPE,Green SAPE,Q1,iButton,7/24/22 23:02
7/24/22,23:02:00,C,15,Green,SAPE,Green SAPE,Q3,iButton,7/24/22 23:02
7/24/22,23:02:00,C,15.5,Green,SAPE,Green SAPE,Q6,iButton,7/24/22 23:02
7/24/22,23:02:00,C,15,Green,SAPE,Green SAPE,Q7,iButton,7/24/22 23:02
7/24/22,23:02:00,C,16,Green,SAPE,Green SAPE,Q9,iButton,7/24/22 23:02
7/24/22,23:02:00,C,15,Green,STSA,Green STSA,Q5,iButton,7/24/22 23:02
7/24/22,23:02:00,C,14.5,Green,STSA,Green STSA,Q9,iButton,7/24/22 23:02
7/24/22,23:03:00,C,14,Brown,SAPE,Brown SAPE,Q1,iButton,7/24/22 23:03
7/24/22,23:03:00,C,15.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/24/22 23:03
7/24/22,23:03:00,C,15.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/24/22 23:03
7/24/22,23:03:00,C,17,Brown,SAPE,Brown SAPE,Q4,iButton,7/24/22 23:03
7/24/22,23:03:00,C,14.5,Brown,SAPE,Brown SAPE,Q7,iButton,7/24/22 23:03
7/24/22,23:03:00,C,16,Brown,SAPE,Brown SAPE,Q9,iButton,7/24/22 23:03
7/24/22,23:03:00,C,15.5,Brown,STSA,Brown STSA,Q2,iButton,7/24/22 23:03
7/24/22,23:03:00,C,15.5,Brown,STSA,Brown STSA,Q3,iButton,7/24/22 23:03
7/24/22,23:03:00,C,15,Brown,STSA,Brown STSA,Q5,iButton,7/24/22 23:03
7/24/22,23:03:00,C,15.5,Brown,STSA,Brown STSA,Q6,iButton,7/24/22 23:03
7/24/22,23:03:00,C,15.5,Green,SAPE,Green SAPE,Q2,iButton,7/24/22 23:03
7/24/22,23:03:00,C,16,Green,SAPE,Green SAPE,Q4,iButton,7/24/22 23:03
7/24/22,23:03:00,C,15,Green,SAPE,Green SAPE,Q5,iButton,7/24/22 23:03
7/24/22,23:03:00,C,14,Green,STSA,Green STSA,Q1,iButton,7/24/22 23:03
7/24/22,23:03:00,C,15.5,Green,STSA,Green STSA,Q2,iButton,7/24/22 23:03
7/24/22,23:03:00,C,15,Green,STSA,Green STSA,Q3,iButton,7/24/22 23:03
7/24/22,23:03:00,C,15.5,Green,STSA,Green STSA,Q4,iButton,7/24/22 23:03
7/24/22,23:03:00,C,15.5,Green,STSA,Green STSA,Q6,iButton,7/24/22 23:03
7/24/22,23:03:00,C,15.5,Green,STSA,Green STSA,Q7,iButton,7/24/22 23:03
7/24/22,23:04:00,C,15.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/24/22 23:04
7/24/22,23:04:00,C,15.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/24/22 23:04
7/24/22,23:04:00,C,16,Brown,STSA,Brown STSA,Q1,iButton,7/24/22 23:04
7/24/22,23:04:00,C,16,Brown,STSA,Brown STSA,Q4,iButton,7/24/22 23:04
7/24/22,23:04:00,C,15,Brown,STSA,Brown STSA,Q7,iButton,7/24/22 23:04
7/24/22,23:04:00,C,14.5,Brown,STSA,Brown STSA,Q9,iButton,7/24/22 23:04
7/24/22,23:04:00,C,16,Green,SAPE,Green SAPE,Q1,iButton,7/24/22 23:04
7/24/22,23:04:00,C,15,Green,SAPE,Green SAPE,Q3,iButton,7/24/22 23:04
7/24/22,23:04:00,C,15.5,Green,SAPE,Green SAPE,Q6,iButton,7/24/22 23:04
7/24/22,23:04:00,C,15,Green,SAPE,Green SAPE,Q7,iButton,7/24/22 23:04
7/24/22,23:04:00,C,16,Green,SAPE,Green SAPE,Q9,iButton,7/24/22 23:04
7/24/22,23:04:00,C,15,Green,STSA,Green STSA,Q5,iButton,7/24/22 23:04
7/24/22,23:04:00,C,14.5,Green,STSA,Green STSA,Q9,iButton,7/24/22 23:04
7/24/22,23:05:00,C,14,Brown,SAPE,Brown SAPE,Q1,iButton,7/24/22 23:05
7/24/22,23:05:00,C,15.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/24/22 23:05
7/24/22,23:05:00,C,15.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/24/22 23:05
7/24/22,23:05:00,C,17,Brown,SAPE,Brown SAPE,Q4,iButton,7/24/22 23:05
7/24/22,23:05:00,C,14.5,Brown,SAPE,Brown SAPE,Q7,iButton,7/24/22 23:05
7/24/22,23:05:00,C,16,Brown,SAPE,Brown SAPE,Q9,iButton,7/24/22 23:05
7/24/22,23:05:00,C,15.5,Brown,STSA,Brown STSA,Q2,iButton,7/24/22 23:05
7/24/22,23:05:00,C,15.5,Brown,STSA,Brown STSA,Q3,iButton,7/24/22 23:05
7/24/22,23:05:00,C,15,Brown,STSA,Brown STSA,Q5,iButton,7/24/22 23:05
7/24/22,23:05:00,C,15.5,Brown,STSA,Brown STSA,Q6,iButton,7/24/22 23:05
7/24/22,23:05:00,C,15.5,Green,SAPE,Green SAPE,Q2,iButton,7/24/22 23:05
7/24/22,23:05:00,C,16,Green,SAPE,Green SAPE,Q4,iButton,7/24/22 23:05
7/24/22,23:05:00,C,15,Green,SAPE,Green SAPE,Q5,iButton,7/24/22 23:05
7/24/22,23:05:00,C,14,Green,STSA,Green STSA,Q1,iButton,7/24/22 23:05
7/24/22,23:05:00,C,15.5,Green,STSA,Green STSA,Q2,iButton,7/24/22 23:05
7/24/22,23:05:00,C,15,Green,STSA,Green STSA,Q3,iButton,7/24/22 23:05
7/24/22,23:05:00,C,15.5,Green,STSA,Green STSA,Q4,iButton,7/24/22 23:05
7/24/22,23:05:00,C,15.5,Green,STSA,Green STSA,Q6,iButton,7/24/22 23:05
7/24/22,23:05:00,C,15,Green,STSA,Green STSA,Q7,iButton,7/24/22 23:05
7/24/22,23:06:00,C,15.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/24/22 23:06
7/24/22,23:06:00,C,15.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/24/22 23:06
7/24/22,23:06:00,C,16,Brown,STSA,Brown STSA,Q1,iButton,7/24/22 23:06
7/24/22,23:06:00,C,16,Brown,STSA,Brown STSA,Q4,iButton,7/24/22 23:06
7/24/22,23:06:00,C,15,Brown,STSA,Brown STSA,Q7,iButton,7/24/22 23:06
7/24/22,23:06:00,C,14.5,Brown,STSA,Brown STSA,Q9,iButton,7/24/22 23:06
7/24/22,23:06:00,C,16,Green,SAPE,Green SAPE,Q1,iButton,7/24/22 23:06
7/24/22,23:06:00,C,15,Green,SAPE,Green SAPE,Q3,iButton,7/24/22 23:06
7/24/22,23:06:00,C,15.5,Green,SAPE,Green SAPE,Q6,iButton,7/24/22 23:06
7/24/22,23:06:00,C,15,Green,SAPE,Green SAPE,Q7,iButton,7/24/22 23:06
7/24/22,23:06:00,C,16,Green,SAPE,Green SAPE,Q9,iButton,7/24/22 23:06
7/24/22,23:06:00,C,15,Green,STSA,Green STSA,Q5,iButton,7/24/22 23:06
7/24/22,23:06:00,C,14.5,Green,STSA,Green STSA,Q9,iButton,7/24/22 23:06
7/24/22,23:07:00,C,14,Brown,SAPE,Brown SAPE,Q1,iButton,7/24/22 23:07
7/24/22,23:07:00,C,15.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/24/22 23:07
7/24/22,23:07:00,C,15.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/24/22 23:07
7/24/22,23:07:00,C,17,Brown,SAPE,Brown SAPE,Q4,iButton,7/24/22 23:07
7/24/22,23:07:00,C,14.5,Brown,SAPE,Brown SAPE,Q7,iButton,7/24/22 23:07
7/24/22,23:07:00,C,16,Brown,SAPE,Brown SAPE,Q9,iButton,7/24/22 23:07
7/24/22,23:07:00,C,15.5,Brown,STSA,Brown STSA,Q2,iButton,7/24/22 23:07
7/24/22,23:07:00,C,15.5,Brown,STSA,Brown STSA,Q3,iButton,7/24/22 23:07
7/24/22,23:07:00,C,15,Brown,STSA,Brown STSA,Q5,iButton,7/24/22 23:07
7/24/22,23:07:00,C,15.5,Brown,STSA,Brown STSA,Q6,iButton,7/24/22 23:07
7/24/22,23:07:00,C,15.5,Green,SAPE,Green SAPE,Q2,iButton,7/24/22 23:07
7/24/22,23:07:00,C,16,Green,SAPE,Green SAPE,Q4,iButton,7/24/22 23:07
7/24/22,23:07:00,C,15,Green,SAPE,Green SAPE,Q5,iButton,7/24/22 23:07
7/24/22,23:07:00,C,14,Green,STSA,Green STSA,Q1,iButton,7/24/22 23:07
7/24/22,23:07:00,C,15.5,Green,STSA,Green STSA,Q2,iButton,7/24/22 23:07
7/24/22,23:07:00,C,15,Green,STSA,Green STSA,Q3,iButton,7/24/22 23:07
7/24/22,23:07:00,C,15.5,Green,STSA,Green STSA,Q4,iButton,7/24/22 23:07
7/24/22,23:07:00,C,15.5,Green,STSA,Green STSA,Q6,iButton,7/24/22 23:07
7/24/22,23:07:00,C,15,Green,STSA,Green STSA,Q7,iButton,7/24/22 23:07
7/24/22,23:08:00,C,15.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/24/22 23:08
7/24/22,23:08:00,C,15.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/24/22 23:08
7/24/22,23:08:00,C,16,Brown,STSA,Brown STSA,Q1,iButton,7/24/22 23:08
7/24/22,23:08:00,C,16,Brown,STSA,Brown STSA,Q4,iButton,7/24/22 23:08
7/24/22,23:08:00,C,15,Brown,STSA,Brown STSA,Q7,iButton,7/24/22 23:08
7/24/22,23:08:00,C,14.5,Brown,STSA,Brown STSA,Q9,iButton,7/24/22 23:08
7/24/22,23:08:00,C,16,Green,SAPE,Green SAPE,Q1,iButton,7/24/22 23:08
7/24/22,23:08:00,C,15,Green,SAPE,Green SAPE,Q3,iButton,7/24/22 23:08
7/24/22,23:08:00,C,15.5,Green,SAPE,Green SAPE,Q6,iButton,7/24/22 23:08
7/24/22,23:08:00,C,15,Green,SAPE,Green SAPE,Q7,iButton,7/24/22 23:08
7/24/22,23:08:00,C,16,Green,SAPE,Green SAPE,Q9,iButton,7/24/22 23:08
7/24/22,23:08:00,C,15,Green,STSA,Green STSA,Q5,iButton,7/24/22 23:08
7/24/22,23:08:00,C,14.5,Green,STSA,Green STSA,Q9,iButton,7/24/22 23:08
7/24/22,23:09:00,C,14,Brown,SAPE,Brown SAPE,Q1,iButton,7/24/22 23:09
